X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
31168,30579,31385,32303,31480,26521,26389,29615,29558,29987,30756,29187,24355,23627,28689,28887,30284,30228,29716,26311,25439,31184,30714,29239,30275,29637,27190,25145,31000,29527
33336,33096,33636,33931,32960,28704,28661,32125,31859,31812,32586,31283,26582,26341,31326,31326,32471,32180,31882,28537,27645,33204,33136,31900,32727,32097,28905,27945,32953,31838
34260,34354,34893,34815,33332,29749,29869,33368,33180,32923,33691,32169,27649,28206,32860,32928,33722,33385,33014,30077,29414,34760,34831,33927,34484,33443,30034,30336,35072,34213
34143,34169,34443,34241,32743,29835,30244,33173,32950,32628,33129,31748,27856,28625,32683,32551,33413,32867,32588,30227,29714,34223,34486,33578,34211,33116,30156,30782,34893,34540
31159,31173,31553,31378,30330,28118,28693,30422,30148,30192,30271,29271,26406,27066,29889,29860,30549,30064,29953,28377,27965,31183,31671,30887,31320,30409,28280,29007,31815,31597
27988,27929,28296,28271,27642,26142,26342,27422,27265,27267,27328,26800,24400,24892,26699,26831,27415,27174,27256,26053,25546,27981,28455,27667,28182,27804,26103,26463,28496,28572
25700,25591,25959,25925,25875,24174,24134,25179,25233,25141,25527,25159,22808,22782,24639,24815,25193,25162,25433,23946,23485,25714,26336,25724,25946,25894,23992,24188,26119,26219
24005,23983,24371,24362,24305,22527,22488,23661,23721,23684,24022,23712,21354,21365,23146,23549,23825,23730,23904,22263,22058,24197,24748,24087,24333,24323,22131,22484,24303,24673
22774,22921,23240,23407,22942,21117,21451,22471,22582,22545,22835,22365,20166,20502,22169,22591,22677,22603,22595,21034,21008,23058,23543,23034,23219,22830,20886,21454,23140,23559
22283,22539,22837,22870,22097,20445,21021,22042,22157,22106,22359,21611,19537,20062,21791,22149,22242,22203,21724,20253,20481,22547,22955,22545,22624,21993,20122,20953,22757,23015
22149,22404,22649,22725,21613,20082,20956,21884,21971,21977,22145,21142,19207,19922,21747,21966,22099,22018,21430,19844,20478,22381,22748,22463,22440,21536,19748,20964,22587,22904
22721,22891,23230,23058,21445,20055,21559,22491,22324,22310,22699,20925,19296,20458,22350,22525,22479,22460,21410,19855,21217,22906,23117,22962,22914,21435,19676,21688,23013,23417
25007,25147,25277,24959,21796,20359,23998,24565,24667,24651,24806,21148,19613,23146,24576,24690,24732,24716,21834,20254,23845,25351,25230,25269,25371,21679,19967,24345,25373,25743
29182,29600,29441,29180,23007,20993,28185,28549,28762,28740,28687,22443,20396,27591,28721,28900,28715,28589,23206,21010,28365,29584,28905,29352,29570,22940,20612,28915,29659,29906
32150,32380,32066,31745,24283,21651,30801,30646,30774,30887,30928,23689,20927,30184,30955,30958,30673,30707,24324,21429,30792,32020,31069,31627,31827,24000,21223,31597,31885,32113
