X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
26178,28369,35773,36364,36028,35632,35172,30540,28465,33862,33658,32490,32041,33515,28697,27107,32691,32214,31311,31280,30411,25969,25254,31271,31249,31110,30635,29831,25753,24790
27475,30366,36939,37436,37202,37194,36109,31667,30185,35005,34862,34070,33406,34516,30302,29305,34803,34328,33572,33311,32298,27921,27632,33104,33284,33267,32909,31969,28078,27718
28182,31559,37810,37923,37820,37937,36413,31956,31173,35598,35596,34783,34187,34640,30865,30582,35657,35234,34592,34096,32797,28586,28883,34060,34186,34252,34156,32702,29035,29183
28768,32072,37399,37454,37113,37451,35942,31935,31128,35045,34971,34458,33817,33919,30892,31185,35352,35090,34337,33770,32508,28790,29054,33704,33910,34015,33732,32474,29367,29678
27850,30202,33944,34151,33714,34387,33339,30135,29316,31913,31389,31402,30858,31257,29203,29516,32111,31898,31409,30855,29937,27266,27348,30619,30971,31134,30915,30102,27666,28216
26062,27351,30258,30306,30104,30792,30412,27895,26967,28456,28145,28307,27942,28552,26965,27050,28678,28690,28385,27879,27335,25210,24900,27421,27735,27838,27892,27585,25577,25742
24106,24806,27554,27650,27480,28026,28096,25655,24552,26232,26113,25997,26097,26730,25170,24659,26261,26261,26232,25814,25493,23276,22732,25309,25683,25606,25635,25656,23702,23607
22195,22810,25502,25639,25529,25922,26045,23523,22835,24496,24559,24318,24403,24868,23263,22965,24640,24618,24414,24219,23822,21756,21315,23663,24118,24002,24001,24024,21952,22049
20702,21687,24144,24163,24184,24628,24579,22010,21855,23325,23343,23253,23144,23351,21851,21774,23396,23429,23042,23153,22485,20518,20471,22501,22918,22921,22753,22532,20729,20986
19803,21283,23559,23579,23597,24181,23562,20982,21416,22730,22789,22751,22799,22448,21089,21259,22836,22829,22588,22596,21660,19734,20046,21991,22397,22362,22201,21781,19893,20543
19307,21154,23413,23458,23415,23950,22967,20471,21245,22576,22687,22649,22637,21977,20600,21242,22734,22614,22403,22476,21272,19349,20016,21877,22308,22231,22101,21413,19533,20630
19281,21854,23934,23886,23841,24423,22830,20354,22019,23118,23087,22993,22920,21907,20383,21885,23224,23154,22949,22984,21166,19257,20706,22423,22836,22703,22546,21259,19661,21162
19733,24494,26255,26347,26220,26828,23154,20596,24828,25426,25283,25289,25224,22319,20723,24554,25779,25454,25265,25264,21493,19568,23378,24839,25281,25095,24987,21578,19904,23905
20658,29326,30778,30860,30813,31482,24614,21394,29438,29799,29316,29368,29310,23705,21633,29418,30129,30005,29637,29516,22976,20321,27749,29064,29470,29307,29441,22928,20759,28727
21553,33652,34544,34447,34428,35057,26327,22198,33044,32976,32310,32126,32172,25430,22591,32990,33305,33065,32534,32405,24496,21283,30975,32030,32273,32160,32126,24574,21510,32031
