X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
19179.561745416646,1.0915986724460758,19845.41333205297,1.0201149863924703,24500.16165375222,1.1750172910403676,26409.933360750263,1.0342112487384019,29928.96334135085,1.0192368383702934,28957.163368034177,1.020682381909286,27916.17441681977,1.021728289819091,24479.220185467784,1.0467371265224568,20795.24393117223,1.0295238872537553,27165.679111226113,1.0585443565041686,29135.84939130299,1.0227773854610727,29005.92835105868,1.028498667324697,29455.865690674425,1.0218719217293604,28680.492476771462,1.0264303985919376,24646.612161035864,1.0485022528632892,21149.818243703394,1.0284708047894895,26799.4498290074,1.0744282893939927,28763.63945486172,1.0214546631963908,28564.95298383042,1.0276287316432486,28305.256632314446,1.0242579412735597,27840.812646647784,1.0272322198329737,24572.353179998205,1.0474371035498902,21125.65882326104,1.028468155436544,27214.77683174366,1.0713088992675597,28557.27038714812,1.025388006806449,28268.54876756124,1.029366308807315,28908.22764552128,1.0215986530321297,29160.7986355942,1.0249406401771126,24567.275897410174,1.0538822969486845,21874.504517688667,1.025786429719597
20005.48316323393,1.0799641397200397,20796.27455663438,1.0208742234504746,26167.33521216308,1.1640403575999525,26477.429561794208,1.041414313266099,29690.15096224996,1.0210155905838119,28624.367709894672,1.0225413397501122,27349.36380379233,1.0247221570684968,24317.576547633773,1.0442311656983212,21519.65220403918,1.028702372515573,28621.909643345756,1.0551164124137014,28912.827016223917,1.0284220050751423,28010.44840860211,1.0348272399970844,28306.68100961781,1.0235419181241343,27805.16623053012,1.0282875439376171,24063.207763194154,1.0487594811804977,21426.66943178638,1.0294390436306466,27418.72093910995,1.074319728937341,28115.03056653387,1.025081427103797,27928.68392509626,1.0290205111133992,27430.554317302198,1.0263510981279655,27194.734128002467,1.0286592724336299,24239.80182302405,1.0457367337117667,21476.767488362115,1.0289612851715073,27953.390384863913,1.0714784707242768,27923.01354163767,1.0307874823224719,27609.448894144767,1.0316219925976284,28329.9145983021,1.0225242325277544,28948.66783355938,1.0253733033203019,24368.30981119958,1.0531243236927859,22718.97827025072,1.0241779236684583
20368.81692714171,1.0685207258320817,21200.658659905424,1.0226012699980382,27435.7173021444,1.1435295868529352,25896.66649889332,1.0529862774421512,29227.732327409893,1.022168190419734,27861.76730490757,1.0251658840522562,26613.702363439043,1.0274403637270384,23765.756099174203,1.0415706008356325,21612.658526005187,1.0306311821949328,28979.495144754546,1.0514268504937436,27969.41565297281,1.0356368465734143,27307.387210596564,1.035821981197164,27120.67911654766,1.0261936207548874,26765.81063633603,1.029901035456519,23287.133906961895,1.0468946345050512,20912.574502423297,1.0331996140773307,27203.36733360192,1.070380098639078,27349.280997111393,1.0285018905668297,27288.675260158816,1.0302025651772162,26678.297264290773,1.0280559582716324,26515.651426503402,1.0302456149618904,23636.237897103252,1.0433035683388647,21266.010704475542,1.031680839709104,27966.05311261873,1.0705392696737792,27094.124651897553,1.0359675421956955,27144.507114284963,1.0323175889776874,27715.99096005545,1.0239315911279674,28574.78443840141,1.025653184161084,23873.01392893402,1.0506485498749616,22750.343280462923,1.0253448385282147
20455.742766664684,1.0584637010193965,21482.974528698644,1.0239890726936542,28218.071452735716,1.129863709871957,25485.38569041393,1.06407094651287,28896.30806846506,1.022547950807012,27442.262245898837,1.0263279939749475,26051.783591559095,1.0297222683189777,23414.303472885214,1.039008600309974,21673.30074109536,1.0332153844777732,29007.431794006305,1.0473685433540842,27686.595469817585,1.0392051867698353,26684.38627766712,1.0388921240708726,26237.840567669886,1.0284080627452667,26235.03569102515,1.0305605771942201,22811.736868973087,1.044413900484583,20571.319303069577,1.0371691508880514,26789.278527215036,1.069126255871658,26947.48877181317,1.0293227850546158,26794.99756469143,1.0316865374360158,26183.54867846011,1.0293431486760583,26173.894187360966,1.0305894035723904,23112.719448739816,1.040968374712272,20977.15195858776,1.0344987041091793,27427.76614632144,1.0712124378998396,26546.769515696793,1.0378820456411428,26746.998015625548,1.0325423447659154,27273.013473588,1.0245911037647744,28329.618607403674,1.0251724332733014,23618.19520650153,1.0461631237468603,22638.592103766612,1.0270455629693933
20568.82615440613,1.0514383451567009,22053.597247394264,1.0242958209800623,28440.81552253267,1.1187742383320243,25230.87315006665,1.0673011954321663,28540.493072007677,1.0220452193715779,27376.447599834297,1.0253797712387258,25717.03038969042,1.030466928161057,23054.91615622716,1.035623935789029,21660.606638832556,1.0346662626150527,28503.519634289885,1.0455078046699637,27493.48072493139,1.0387578900106016,26536.79221136051,1.0380800254360556,25915.63801959843,1.0276721406930605,25953.08529974624,1.0288914746538702,22519.501722146342,1.0387546977956155,20583.36962480647,1.0359997903550782,26651.826820502498,1.062700420752249,27060.494308832804,1.0280998785165936,26657.952577184707,1.0321980580472532,26044.425784741932,1.0290603564494671,26008.63299153626,1.0295783219122252,22880.56516846087,1.036081095328555,21106.528787192416,1.0345629481692002,26921.848832166488,1.0720002184726083,26365.24516031603,1.036796951073404,26835.70915987383,1.0295681958986904,27158.555051801704,1.0240475113861602,28149.941991112166,1.0240631102731204,23781.501276181225,1.0392223017384314,22774.463883141398,1.0276099543237471
20751.49686046447,1.04482973862572,22544.607602146763,1.0250800322082876,28109.312581369144,1.115910995691083,25273.71219449516,1.0624963207597682,28254.036122415,1.0211666922621183,27062.76712046804,1.0248603320313572,25423.859115819985,1.028226792731235,22788.995454713713,1.0319967840651847,21599.251067770863,1.0355553216411837,28056.107824740957,1.0425249720918566,27113.75882573563,1.0382755256952345,25965.33455585366,1.0374997377033017,25390.641180426894,1.0258941659449154,25432.61359986669,1.0264112238490761,21929.685555479817,1.0337085881910353,20494.73007625754,1.033365660952917,26439.215685284325,1.0536697984485008,26551.568953834227,1.0281102066842762,26261.55205288265,1.0308570875070402,25624.36941032062,1.0282222830788443,25496.73649158004,1.028069202767678,22497.578420279227,1.0313564455765887,20951.953701115464,1.035492133728816,26452.32652331302,1.0652449132073714,26064.60594441456,1.036796618672575,26599.007409922502,1.0277518184948005,26613.489191531182,1.0237291104231059,27941.93563199351,1.021764574630282,23463.076800032195,1.035474476442525,22528.509974055007,1.0289060414519993
20113.33832516638,1.0420608178392403,22071.18675872383,1.0259015305134103,26869.401684074946,1.1093222414265251,24588.0725019112,1.0572189192209351,27629.61604026159,1.020131374248779,26120.218124333827,1.0246387453796335,24806.894906577985,1.0250490558149588,22045.283406533526,1.0292132939322693,20941.02609905644,1.035965243515664,26005.424163726813,1.04538868230334,26386.145038403844,1.0337802123677997,25206.22196547254,1.0355951923162237,24666.442167486923,1.024651155938586,24876.489181095276,1.0230068623036574,21296.041659149578,1.0294976982188588,19685.710018803435,1.0335027554295848,24948.941591916217,1.051592451127211,25648.28441540583,1.0260409135333068,25583.24841379419,1.0294369610318364,24865.413270462348,1.028255920307904,24861.823099484696,1.0261726133071885,21689.635786347066,1.0290870134709658,20240.423564434717,1.0364578536664184,24936.352457224344,1.0647721233227612,25512.082678889932,1.0327932013857315,26138.480746920828,1.025823719549068,25879.85551036257,1.0240919113857567,27349.809442409107,1.0201991489641191,22918.078654659897,1.0332238988341653,21572.337708499086,1.0316688016066977
19790.253030278494,1.0405779705794285,21930.21219378449,1.0264964297792496,25555.234625426692,1.111263113141827,23907.98109362766,1.0547241145958257,27317.621435745,1.018488264113314,25352.520008675518,1.0249914549197576,24610.651096423848,1.0212805278698323,21650.298833481724,1.0280249360370939,20575.290162279816,1.0360285791054202,24818.95349629773,1.0447109107712593,26260.77357092892,1.0302267684722555,24602.095260437454,1.0354341376748346,24340.53874901911,1.0236234098190031,24466.33677193162,1.0214418158431817,21361.338711463442,1.0248640233072999,19335.342801809365,1.0353647949322282,24000.249778968813,1.049254863943244,24943.772781186068,1.0249892557976457,25150.09604271016,1.028447401116353,24471.251560844372,1.027660424148716,24560.73883505148,1.0250402640299527,21369.641295742284,1.0270069331290503,19919.23679016466,1.0376124587934357,24022.44393239328,1.0611241240229061,25146.74913655551,1.0305501348366812,25716.481840760418,1.0255160355209072,25394.204021188874,1.023928776198603,26940.996222690836,1.0191494848153297,22627.519823088704,1.03144422388252,21150.77518951422,1.033587561862444
19914.634656159567,1.0415151142168741,22331.72063969251,1.0256749540905417,24962.761660639902,1.1104599543450273,23880.060386785408,1.051093972912404,27633.14695094716,1.0170412035371696,25446.75677870201,1.0247976175320952,24998.24933926489,1.0189825677583033,21927.241473784212,1.0270471728227661,20763.76385228505,1.035872190165297,24984.80720753484,1.0387728486950198,26319.936084659697,1.0300307857990703,24866.891365172636,1.0327407658369554,24571.96705511288,1.0233579973974563,24904.970057526752,1.0194958145612707,22044.261479133387,1.022418276364447,19981.690420248866,1.033900373299456,24063.336577673068,1.0462635527485042,25557.78867311634,1.0229723796081627,25477.287083279945,1.0283842877974037,24974.118848436086,1.0264508750977788,25108.00828092549,1.0235920878234888,21764.83275561054,1.0265902768228556,20189.855507634184,1.0380403549617516,24176.09057258586,1.0561570859774163,25393.22742688134,1.0294032167035938,25900.89694136568,1.0250497309041697,25694.430516240613,1.02342553546653,27151.59410872546,1.0185007133628314,22853.50133286337,1.0300509058920466,21135.23892920047,1.035374442690124
20844.198577322313,1.040128399060765,23165.743739665784,1.0258613958148548,24761.262030791575,1.1096115471007886,24550.76170633379,1.0440662936288871,28056.40260584977,1.017042721662782,26121.31296695976,1.0235166164226852,25663.9827756526,1.0179793029756894,22841.24290810096,1.0248524203614513,21713.55535659537,1.0336026161297764,25660.72931410362,1.0357935034798025,26741.22344231522,1.0299573899832366,25674.580364915997,1.029736229768373,25409.54313263982,1.0223239496459318,25820.693565461683,1.018125398364589,22660.28857636133,1.0226006065933115,21232.63841528078,1.0295943591190055,24887.161120388566,1.041995220790674,26159.007764537524,1.0229790702414039,26237.576753778932,1.0269707128300676,25756.309487789775,1.0257559426289802,25851.211758365753,1.0222048591769632,22525.268097027132,1.0264172760250274,21166.954100205174,1.0353196187387452,24950.393229210174,1.050361838720942,26132.660938202564,1.0288400088604888,26390.961430590138,1.02462794143211,26326.56930503435,1.022586155795149,27343.525875688265,1.0187265386617386,23444.76037891093,1.029081381220262,21851.048400210682,1.034846173069316
