X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
22036,25925,25913,26226,26312,25989,22438,21170,27132,26411,25777,26459,25668,22317,21441,25700,26448,26309,26581,26029,22455,21153,27041,27721,28704,28652,27771,23293,NA,NA
23034,26635,26886,27048,27240,26649,23500,22278,27979,27371,26707,27114,26346,23057,22433,26628,27127,27356,27445,26585,23445,22526,27934,28683,29351,29294,28421,24673,NA,NA
24295,28221,28286,28449,28422,27459,24335,23572,28993,28581,28006,28394,27066,23883,23573,27654,28016,28566,28635,27504,24266,23711,28839,29615,30209,30052,29002,25588,NA,NA
26203,29823,30143,29840,29685,28281,25625,25319,30038,29652,29100,29634,28015,25216,25105,29106,29219,28964,29537,28276,25304,25274,29648,30327,30808,30641,29266,26240,NA,NA
26128,28597,28927,28543,28536,27511,25406,25633,28791,28483,28187,28613,27475,25396,25640,28270,28386,27955,28674,27935,25498,26061,28715,29435,29938,30078,28417,25973,NA,NA
24064,25825,26185,25977,26066,25309,23650,23767,26060,25805,25709,26139,25375,23626,23691,25672,25729,25316,26244,25841,23893,24174,26043,26983,27247,27642,26285,24258,NA,NA
22312,23680,24143,24469,24370,23877,22063,22056,24410,24357,23937,24388,23868,21987,22112,23666,23927,23653,24232,24078,22258,22425,24437,25038,25210,25768,24748,NA,NA,NA
20923,22451,23020,23287,23156,22657,20710,20819,23221,23039,22609,23149,22617,20632,20839,22450,22653,22782,22982,22803,20753,21290,23504,23746,24047,24384,23647,NA,NA,NA
20027,21458,22084,22073,22092,21448,19660,19970,22168,22055,21743,22104,21495,19582,19949,21482,21696,21794,22066,21756,19794,20338,22525,22824,23053,23478,22463,NA,NA,NA
19727,21019,21451,21624,21617,20711,19105,19544,21764,21573,21423,21717,20783,18899,19547,21059,21275,21422,21599,21010,19143,20009,22083,22427,22530,22782,21752,NA,NA,NA
19558,20891,21255,21469,21443,20350,18738,19474,21495,21290,21254,21525,20442,18590,19495,20875,21203,21283,21467,20610,18693,19893,21722,22196,22260,22438,21178,NA,NA,NA
19916,21230,21710,21741,21667,20124,18650,19978,21782,21548,21515,21759,20286,18552,19947,21241,21578,21753,21842,20387,18543,20376,22032,22499,22503,22775,20845,NA,NA,NA
22128,23120,23750,23717,23366,20309,18756,22192,23546,23163,23382,23218,20534,18752,21867,22944,23297,23509,23274,20577,18657,22467,23852,24060,24015,24305,21121,NA,NA,NA
25389,26048,26508,26380,25834,20839,18749,24923,26010,25386,25919,25701,20952,18640,24511,25521,25893,25861,25712,21000,18526,25309,25832,26261,26100,26488,21551,NA,NA,NA
27452,27571,27914,27845,27263,21779,19039,26810,27816,26918,27595,27267,21998,19071,26268,27176,27600,27415,27386,21977,18947,27136,27469,28023,27703,27887,22433,NA,NA,NA
