X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
31024.2984704262,1.0195488698005084,30946.631250745897,1.0192131051523587,27631.994169018337,1.0372658008936577,23163.40790424899,1.0328658763709382,28338.656306614095,1.077980545812877,32746.773898624782,1.0137818275937465,31382.389717011996,1.0208763757136647,31484.20129648939,1.015076004565646,30986.626293419722,1.019512976458734,28046.341868450912,1.0376701193509743,23925.698237628272,1.0287316959320707,28524.298287333022,1.0634781790255101,31690.526767189967,1.0142451140112498,30828.350922180267,1.0188540464964064,30696.081463854473,1.0130922099744344,30088.97943025775,1.0171857047234654,26670.283028739697,1.0281971005291648,22339.767276335373,1.021815303857808,27204.52380521352,1.048767070148774,28733.636415111476,1.017593764127207,27575.09998275442,1.024170317111466,28412.766665571966,1.0154246258897515,28376.957355198414,1.0176088071935478,25092.59133628325,1.0345003583835481,20959.167705147993,1.0203376986570458,25850.7356641661,1.0620744759773395,29397.84281139965,1.0162235706193865,29002.08954472397,1.0255393785461555,26314.26386352469,1.0441487178349587,22125.813541275595,1.122653061346671
30666.478144865072,1.0157235415286079,30062.560118397832,1.0185243281960785,26796.986936757567,1.0300203343844812,24255.392682515714,1.0220965587552218,30252.820133974645,1.0495975357981255,32529.797957767605,1.0138766089734481,30500.316950778983,1.0192194657683171,30740.939973676752,1.0124724771771167,30419.257438487723,1.0174481775668436,27754.277541488726,1.0281382873823457,25614.937926000384,1.0179640269998207,30189.560977865352,1.0448151656548417,30854.53286712135,1.015013132441039,30187.72021575641,1.0159474533859716,29777.290842467548,1.0118065898207251,29385.23527399314,1.016168656972508,26093.267512722778,1.0226472055719824,22897.015688103107,1.015819486560222,28181.063333271777,1.0340357170649876,28249.710917636785,1.0166758804149483,27136.443521086625,1.0202076035723833,27948.977227752406,1.0126763396817013,27838.33464854545,1.0156856597950366,24671.655893432402,1.0258670317515377,21496.040281099784,1.015011667561056,27028.02854147518,1.0425563584721047,29816.61464698473,1.0136881641896411,28894.36410939939,1.0223650271100064,26281.640348535075,1.0351292383575035,22622.80621224468,1.0912764333252287
29940.22202493912,1.0156809239914693,29344.7069624747,1.018788085378307,25917.03839703693,1.0273165395551358,24621.136855712146,1.018851188554059,30661.135349307973,1.0437106205829747,32093.639630035268,1.0141674028266994,29538.393490559494,1.0206805139692667,29739.18186882749,1.0125607137706438,30065.337225383177,1.0165382531681857,27205.342110411304,1.0249296114530613,26146.030192331946,1.0144081084133463,30619.647999035653,1.0394791916024004,30027.774500731794,1.0161978820172637,29151.805983397087,1.0170427445532246,29179.13718690377,1.0112703480235083,28548.010859960134,1.0176143106712523,25275.82398219277,1.0203352424109149,22661.905599498314,1.0148256761894248,28343.586675362385,1.0288719407449813,27589.299625926255,1.0176182813597172,26568.731160821837,1.0197780392824893,27400.48755772161,1.0121861517668937,27273.40184064057,1.0157231787115095,24031.324564743092,1.0228537767293007,21097.996320175407,1.015419512011966,27330.83028260321,1.0354140606351465,29922.490475912637,1.0131810902309621,28725.210364224607,1.021285676166102,25999.159694857066,1.0342858274459739,22829.814066835625,1.0810251679778597
29286.05142419379,1.0180954351291536,28858.024094680957,1.0199156077875424,25196.486673896157,1.0268386103216216,24766.18071124177,1.0188381868168157,30474.28821494432,1.043592283859832,31714.312501733475,1.0151642878046157,28992.276205333164,1.0228294202075265,28971.819705090726,1.0140811845495548,30024.57230552384,1.0158988782956224,26695.80729810268,1.024238053540022,26394.25858162799,1.0134108680239289,30978.413005127837,1.0374600473983715,29440.974799778473,1.018808830829083,28503.064305843804,1.019110726503386,28570.130340644602,1.0125229644835518,28287.1612049759,1.0183019597310627,24820.32044203311,1.019708996438983,22326.721057395345,1.0166578252128775,28098.811784956983,1.0287241471583566,27407.484800626098,1.0180604266630087,26547.330382274136,1.0202759582438152,27481.53154010102,1.0125315522424596,27048.10725126433,1.0172804611422845,23512.990601566493,1.0221715205394728,20847.366555872268,1.0170162946926184,27311.874878574665,1.0351441270859227,30031.694602813757,1.0138375162106117,28865.453009946752,1.0204162004141515,26012.622237430554,1.0356530669583817,22731.56540018295,1.0872709148365745
28905.68087170463,1.0209828143247808,28926.853081037694,1.0206174356116247,25040.383402141608,1.0270921914967406,25433.057710206333,1.0188093099188045,31003.43248391643,1.039668645093331,31752.37689876708,1.0172893178128357,28693.969802283722,1.0269000672016864,28816.23482875662,1.0159408197334057,30299.57332837214,1.0163256500425168,26678.697189497507,1.024139228229568,27022.582112898832,1.013489797956391,31660.390781806982,1.0352542255136585,29413.410490488182,1.0218496967816662,28424.750060812454,1.0219756193396945,28548.335520991408,1.014284023732014,28623.100047637276,1.0189800699374758,24801.226974240064,1.020115957106705,22280.005207521244,1.0204117368922858,28395.085025369783,1.02817117929037,27460.464458400067,1.0208401620837109,26569.57036247258,1.0230021178497435,27818.356272733723,1.0135540407710175,27042.04182492675,1.019381104201202,23468.74027502592,1.0215272786234482,20972.36430547117,1.0202959864430525,27543.514185752872,1.0350002131298575,30292.985568117754,1.0153945580618722,29265.35357580834,1.0203334471460404,26047.393822658243,1.039326756018688,22975.971283607843,1.091259479678821
28432.99669265207,1.0232299603673845,28644.75976539747,1.0209347503084807,24707.44905645971,1.0271835447600663,25715.834428244507,1.019296738981666,31352.95583403909,1.0357292215759415,31462.15585169043,1.0188470741367466,28233.39176833341,1.0302849360240791,28516.138288878155,1.0174203995750852,30283.947314464684,1.0161466114471156,26159.590449947762,1.0255604357167627,27027.513917234133,1.0142897758530163,31654.74766568477,1.0321466279790354,29192.20465780245,1.024241484854867,28215.092331920376,1.023334760387144,28270.921772880756,1.0152494883599485,28570.516105706756,1.0182268008487683,24512.234371451596,1.0205654630428886,22283.49265908862,1.022620273111256,28561.708474739175,1.0269912224785942,27406.177614974345,1.0232265274840426,26351.285155617366,1.0252969578077153,27684.330589510915,1.0147354813203513,27118.5117103887,1.019525888918563,23387.6800436617,1.0213921286252594,21057.073137546577,1.0235410806445164,27723.174645262796,1.0327191927262418,30205.416220073075,1.0171970189235138,29008.47919769668,1.022550577595848,25999.91205169525,1.0421461870822495,23135.170943382047,1.088910392659392
28015.242271857154,1.0227481061432444,28315.194704651065,1.018753603563959,24274.76749115067,1.0240147081414555,25021.487523858308,1.0204293073655764,29969.176860654567,1.0342929928632365,31338.118735267293,1.0160163703832306,27771.86560602809,1.0299784621763586,28160.626814794447,1.0166058228566992,30027.48492687347,1.0143771209505072,25590.25332453297,1.0232334233914466,25963.272040929496,1.0154300801816811,30091.51763071112,1.0311383542200818,28882.34101861667,1.0212082689901432,27874.47644632371,1.0217942543479341,27947.34989774613,1.0145517480910877,28214.598752886865,1.0155445039975288,24103.31063774643,1.0184192241036811,21922.344737420637,1.0224668419848395,27491.382336255076,1.0272861435546319,26958.05640397479,1.0209104050150573,26028.21737557549,1.023428718069224,27422.169845837085,1.013634088912002,26819.162657328277,1.017765903475061,23096.87016748582,1.0188969870287907,20509.904261403393,1.024177931148324,26617.014734206205,1.0310502915710649,29522.93543305964,1.0162569370487813,28272.18283410953,1.022070453141573,25544.903647313724,1.0405111347218063,22366.831681011907,1.0865802928070178
27889.84683505311,1.0232067580501936,28165.404918762175,1.0174257344743876,24244.732904529967,1.0221506793150825,24676.66378103802,1.0224478084514037,29167.625280561067,1.0346658776067514,30940.007000746344,1.0155114241700618,27684.104100255026,1.0294997701006297,28329.242478263946,1.0158087330392722,29835.49168923617,1.0141230886603916,25430.253069340277,1.0228510008247924,25266.509269624086,1.0173738060860027,29087.234163353492,1.0308512094976496,28913.80430200487,1.0186833706027483,27888.15111468238,1.0209872383216325,27799.087486555476,1.0144654836824254,28200.79669123186,1.0134240367012701,23953.384217216106,1.0176729299511147,21770.41260294651,1.023156987880084,26991.2024602372,1.027020810394507,26815.529452423772,1.019976946175364,26088.837572318083,1.0222309635843423,27530.43084196752,1.0134095370271163,26725.12191472059,1.0167359603260486,23127.13962069352,1.0175582560469805,20637.499773602,1.0242418675317138,26162.216262644826,1.0326909682836536,29034.274484287176,1.017188058208291,28129.474521107404,1.0208795292800392,25287.66644439698,1.041412375085375,21898.79011783127,1.0880540840395478
28438.02358924421,1.0232392240658739,28814.258565314132,1.0163814730210952,24934.000178840088,1.0239367209184826,24926.721068357616,1.0263252027533558,29201.8804387142,1.0347165742748747,30993.410915116856,1.0164274874483414,28556.627213563715,1.0271140306134399,29143.217061062955,1.017076643196122,30172.06396904117,1.0142109622809696,25905.35363502878,1.023078683980037,25146.08984492863,1.0210099379440263,29016.018316425398,1.030121264456734,29339.47637033588,1.0190660062373718,28475.06214788803,1.0207076916793894,28497.760205918636,1.0144908250951385,28725.032342637798,1.012624611672089,24470.28551621041,1.0176132996404237,22322.308630594758,1.024753071791533,27264.444933912982,1.0270324825706558,27347.465806701293,1.020237945691944,26682.959536671642,1.0234249142175131,27810.75070742953,1.0144761933918462,27273.602799469867,1.0154302949037122,23726.54108353087,1.018187608502668,21469.116252728847,1.0262664642453803,26567.719791955533,1.0357661040929458,28829.62698134279,1.019823474140207,28513.325753158548,1.0197940166360775,25635.684845245352,1.0433364714855589,22110.412112276612,1.0918482823034457
29283.845589670236,1.0221229215387049,29753.81896724456,1.014904560816306,26086.232807883905,1.0249242201551503,25920.826422743885,1.0264185451588785,30320.353594449472,1.0301122930268398,31134.438631163586,1.0174542652116831,29518.551165312663,1.023997385223397,29960.49029456461,1.01707445675763,30468.531384907932,1.0142247779932216,26841.30282256922,1.0230662824511045,25922.317844634177,1.0218587905027727,30133.224733434356,1.025561737619363,30190.816508659493,1.018200910755604,29355.37560804337,1.0188524647111403,29355.079676436213,1.0140380444052612,29331.45143040032,1.01181951663762,25258.081314045518,1.0174040754058689,23521.649685834163,1.0238540812920887,28065.18547870561,1.0253142309710626,27952.78108920307,1.021177965161436,27351.795426768706,1.0223222932489529,28194.890316060653,1.014972820898937,27983.196643811087,1.0135632626039248,24602.428753842116,1.0181961863236908,22542.96244991565,1.027646830318196,27365.011520928547,1.036246412177384,28841.389305869907,1.0225486807068966,29040.732986344632,1.0179931906207513,26212.149480287455,1.0425671106407353,22836.59209382265,1.0781579086050614
