X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
30041,31097,30525,27236,24996,29973,29243,29251,29690,28398,24261,22994,27377,26954,28014,28319,27971,23357,22570,28742,29151,28653,24685,22627,24147,22292,22944,27961,26324,25972
32148,33096,32466,29015,27645,32227,31442,31343,31412,30033,26365,24996,29071,28429,29347,30133,29499,25003,24281,29851,30861,29740,26178,24161,25406,23116,24696,28812,27455,27394
34293,34905,33735,30678,30169,34283,33801,33652,33399,31579,27847,27149,31087,30383,31321,32082,30734,26647,26297,31445,32795,31294,27801,26008,27275,25335,27352,30916,29671,29576
34379,34565,33470,30860,30758,34049,33851,33611,33445,31348,27843,27600,30994,29988,31047,31696,30119,26758,26694,31177,32661,31136,27942,26471,27537,27735,30351,32988,32079,31717
31594,31680,30876,28882,28995,31001,31075,30829,30625,29059,26249,26251,28288,27647,28541,28991,27733,25006,25448,28740,30126,28664,26266,25306,26109,27122,29072,30932,30158,29844
28478,28445,28307,26515,26442,28014,28029,28072,27911,26812,24403,24305,25494,25161,25757,26298,25297,23188,23723,26181,27513,25939,24353,23656,23956,24735,26437,27965,27227,26949
26066,26137,26194,24502,24104,25757,25885,26014,25848,25206,22865,22705,23870,23515,24075,24667,23677,21524,22222,24380,25403,24008,22656,22136,22210,22274,24108,25679,24967,24880
24455,24671,24465,22350,22501,24083,24448,24375,24226,23851,21430,21529,22608,22416,22935,23615,22367,20177,20953,23142,23716,22392,21155,20763,20510,20371,22353,23901,23444,23470
23203,23589,22989,20930,21498,22979,23371,23330,23078,22581,20483,20622,21678,21401,22107,22584,21203,19085,20198,22071,22434,21150,20001,19629,19880,19147,21234,22581,22461,22172
22664,23034,22029,20105,21007,22545,23007,22793,22669,21901,19831,20225,21175,20945,21654,22154,20550,18503,19837,21515,21766,20535,19203,18876,19250,18468,20624,21866,21969,21360
22425,22812,21584,19750,20956,22477,22719,22753,22483,21452,19534,20162,21214,20847,21527,22076,20162,18162,19844,21446,21443,20069,18860,18567,18451,18250,20445,21574,21771,21226
22999,23286,21475,19641,21671,23086,23228,23259,23065,21411,19526,20714,21604,21371,22001,22454,19969,18179,20403,21864,21919,20181,18963,18673,18219,18457,20927,21991,22296,21657
25347,25675,21952,20143,24571,25277,25321,25598,25329,21809,19812,23017,23233,23591,24062,24340,20249,18409,22581,23616,23777,20968,19285,19209,18509,19868,23260,24198,24268,23678
29403,29610,23044,20692,28976,28955,29088,29160,28836,22614,20177,25977,25553,26597,27048,27248,20733,18448,25342,26156,26285,21855,19357,19695,19094,22384,27176,27814,27630,27110
31620,31981,24401,21106,31325,30978,31151,30720,30348,23487,20403,27292,26776,28377,28527,28654,21738,19174,27500,27931,28014,22554,19707,20340,19216,24116,29723,30064,29554,29199
