X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
30481.84293326596,1.0309843831339502,26736.556359071878,1.0753054340322739,22647.3639550279,1.0448487335400407,28884.092043718585,1.1804174887534367,32798.95184803562,1.0372039647687472,32362.68884802104,1.0501334766311177,26166.553051801442,1.1230650583557495,28939.885902926057,1.0418056524876578,21762.828345728823,1.2503310557527174,22075.219229983988,1.0369484193456342,27914.217564488376,1.180445464763856,31965.03228003569,1.024445548345923,30749.208011594925,1.0461053332405834,31086.719427623662,1.0277219691437471,31044.445581430697,1.0298074295375068,28120.649714471616,1.0486843020129255,23495.20415151285,1.0387479033488112,29975.22667323716,1.1412706014469232,34321.58233767673,1.024518364273666,33770.216599207175,1.030758090152316,33638.793554497985,1.0301657251895155,32279.500927847246,1.0295193152791253,27367.049229492863,1.0578243464203596,22300.143803861865,1.0621217924231061,28440.877580580924,1.1799604221120448,20914.68212555907,1.3245302565343766,27574.87862412657,1.032590543296278,29561.968296923023,1.050510677186754,29186.3632616605,1.0390312389210357,25150.99430271147,1.1381669335263864
30602.66241504805,1.0340865088129663,26989.164991965845,1.068138585742084,23492.73620698434,1.0410400285077164,30615.392165333793,1.14573909507128,33225.73435037715,1.0414933298303106,32292.14392047366,1.0531746601359382,27331.527749066652,1.1090786614742578,29832.256988638237,1.050419731143183,22794.676766787186,1.1932676725518356,23328.150634531452,1.0345627437640634,29651.839342699604,1.1538264190686243,31527.17808699189,1.033480467232643,30927.303988814274,1.051715479220547,31471.46834014434,1.030530125023941,30643.724377818296,1.0417196508708784,27656.350831861735,1.0508455997809747,24321.203514359244,1.0338697517346933,31720.599853912943,1.1170861634923774,33800.95452174584,1.0302341883835993,33183.98863593206,1.0356096268722526,33776.42527542864,1.0300887468547113,31682.35796612932,1.0352740932278297,26886.115800995474,1.0558477934833337,23216.237836141365,1.051431907102858,30543.797655178765,1.1311666231924835,22077.866739220055,1.2787640282525834,28467.343328819206,1.0308198246568094,29964.082317663502,1.052747124564329,30344.556601271895,1.037865886629534,26212.469885365223,1.1123012631676295
30549.18959514725,1.0344955648296474,26655.852233065427,1.058212718331529,23648.930406808384,1.0396280122200423,31145.976621085334,1.1290980245710267,32970.018090372905,1.0443940201913557,31793.036844851256,1.056459443378003,27765.045187888165,1.1018386664116864,29659.652061433888,1.0568401993959295,22808.26562359847,1.155051997921997,23535.490911268236,1.0330826245582365,30650.6502542354,1.126477819821038,30967.375187162084,1.0400385285188773,30497.076883154597,1.0527035507962177,31294.112498214512,1.0308513693792198,30010.88533862075,1.0478446702355892,26886.426293425517,1.0481217898865416,24372.782319903723,1.0337748541939045,32254.527329550732,1.1012560379618268,32779.5089821373,1.0349881043284572,32322.484159745687,1.0374553314917234,33153.62645799549,1.030939269224899,30822.714547619405,1.0399839121421537,25954.590014206424,1.0518993959274623,23069.0789757593,1.0476883636982148,31083.58376378494,1.1049044568768325,22782.725893633575,1.2224888626734307,28307.522645132784,1.032184245799364,29457.61150027481,1.0549724550939572,30403.888082390673,1.0376146376489204,26087.7716269858,1.0902413197107839
30647.830872703697,1.0322499170915895,26435.687143402905,1.0476480705455589,23566.99602574796,1.0410998350573077,31216.325278814602,1.1147745265525295,32895.53433367507,1.0442612078078397,31458.727835675752,1.0580603855577346,27987.627974789437,1.0954990507039213,29511.989916518774,1.0567941339511007,22647.620217363306,1.1245610358586404,23394.154243022524,1.0348008960155413,30894.384076917984,1.1083478661648496,30595.608167508777,1.043299663485165,30175.30424502383,1.051546616629278,31148.3308775396,1.0303734309353596,29563.4371732321,1.0495071061720636,26315.223005245924,1.0417170294089448,24118.303708880263,1.0356485501328827,32299.27559436791,1.087647506838757,32246.429401478716,1.0371149379517186,31669.672150763217,1.0386336240153933,32309.22417498017,1.0326656356630337,30318.67963455845,1.0406335532312894,25149.489603694576,1.0461065398614875,22695.53213940699,1.0488311983291774,30798.419769057233,1.091639756489615,23024.908566932234,1.1868423093902458,27742.383306874577,1.0347748537556,28774.167144307426,1.0556389070422154,29834.41334677018,1.0380831821426457,25592.07239826557,1.0728974638453663
31103.590509976722,1.0297289465834942,26426.1114414552,1.0439203629012839,23784.362523783806,1.0436571990574008,31543.094262018898,1.1013989497008938,32931.300316264154,1.0452561411086978,31653.143607468206,1.0558519648163958,28461.600848423004,1.0860681344999272,29863.54654731456,1.0460895127335799,22767.815803864025,1.0992303207750835,23872.18109424684,1.0331899997859741,31432.372790103385,1.095647055242363,30673.734715311486,1.0458034179795435,30477.934668810747,1.048817594023813,31240.289146442123,1.0293058935899464,29463.403402092164,1.0510573637364582,26106.814703602882,1.037623582637329,24281.747451602612,1.0382868768250986,32264.40826532723,1.0825213007332348,32078.411089767626,1.0376809367063533,31387.724578982343,1.0382509980592836,32198.517264086582,1.0308989194649898,30051.44153238667,1.0406082828309489,24732.15107601093,1.0404207223376967,22871.17476139825,1.0478049648487975,30506.162363629213,1.0866339311943134,22976.533271977478,1.1798954609092647,27549.119628011533,1.0339429205963366,28611.35784884364,1.0528653160944188,29708.41663441015,1.0373007577179885,25842.78454252023,1.0599139511966873
30965.75953322319,1.027200047028746,25930.082655773374,1.0436663662244818,24027.13194781275,1.0447070103514662,32082.836841808963,1.0824589888078915,32504.563675099384,1.0492636555539498,31746.41594189392,1.0545711590614049,28907.99067369214,1.0714250961625291,30115.93875921912,1.0408307727125008,23083.72651980351,1.0848191074124547,24457.86160236223,1.0342805852361183,31880.00001011138,1.087886146381981,30607.675118592695,1.0509430712683572,30366.65718338373,1.0479833173669562,30793.412567632447,1.0315081527543708,29340.854599650887,1.0479081099133474,25758.349358995893,1.037517213751287,24676.81982196052,1.0397733145150774,32464.125997128845,1.073890019320483,31540.724171815455,1.0421510629706987,31090.112410178383,1.0375540652430852,32037.15072370997,1.027092619864531,29676.310234220553,1.0344370181790097,24312.6171573709,1.0393161482460473,23196.36811064149,1.0469762090807762,30413.30497136011,1.079342091484599,22663.723842822117,1.1897544105634275,27581.247898664697,1.0310709561736475,28555.357564846883,1.0488997643395617,29574.72902835543,1.035622393007815,25897.926541172543,1.048544492338558
30410.797915597388,1.0249408237658888,25597.84220260168,1.0389007200374898,23818.864408452882,1.0463351785329653,31566.927858471394,1.0739887335422977,31974.64386135607,1.04863123545209,31779.18305446504,1.0497976120180839,28176.690313980944,1.0725360565635218,29522.347324449805,1.0370583126550943,22520.696396431416,1.0829426338936656,24123.830158851644,1.0362666844357211,30770.73045966912,1.0917433879059113,30596.549891848914,1.0443054473351543,30060.221501761924,1.0450267705601237,30434.87403677863,1.0297124752533888,29133.519049630886,1.0400529333783317,25557.318218640325,1.0338189615268032,24473.320397742908,1.0446655094900374,31797.68202849538,1.0698711343956524,31711.972620681194,1.0374837049363164,30927.650713998537,1.0376396744231058,31806.53729605691,1.0241759972459534,29330.634334821447,1.0307696676117892,24015.64484461599,1.03687741196846,23005.457877919416,1.053833506029326,29468.944779122143,1.08209240475529,21509.02440270794,1.2312915143470768,26887.053506912016,1.0292950351796517,27882.016518305532,1.0463797555519234,28965.736831229824,1.033187171545894,25228.931277571206,1.0423406253816299
30136.87171176877,1.022034896635874,25510.097791830274,1.0372800869499443,23898.516782514944,1.0471876318742444,31213.280776180858,1.0668389206302118,31714.001160531145,1.0465944172461361,31947.6160016725,1.045146442093154,27706.85502140503,1.0738416035846994,29164.57554619727,1.0331860043876486,22303.215794527514,1.0830027912318996,24225.844970834267,1.037536190425118,30041.30082926201,1.0928784113033887,30664.385464196446,1.0397655536661004,30119.61118898346,1.043085472606968,30217.10271738131,1.0279237389805769,29121.402158998968,1.0350109911203471,25813.787415524475,1.036506105905987,24485.68940716942,1.0475677775502381,31318.434551364044,1.0641409167862619,31886.4397206781,1.034421042360082,31277.949971904112,1.0338208608088333,31887.559423176146,1.0225349640095833,29553.80568148734,1.0260526022836696,24203.782751113493,1.0450675742073883,23231.285905083198,1.0564250158148187,29110.953877662065,1.079763454794725,21504.37789021086,1.2074525743895335,26927.7174787411,1.0288555659759206,28072.850381561268,1.0427126165659009,28772.463080617723,1.031369989499801,25020.54663645752,1.0427142331333825
30433.78453884199,1.019655062362068,26129.875646839362,1.0359192438497693,24565.317434808825,1.047441841574053,31601.821919270988,1.057963903176086,32376.96319990527,1.0430024405699276,32403.224438261455,1.04060657861887,27961.343555901472,1.0695275421714163,29553.19330141122,1.029248897092846,22890.910343102005,1.0842870325483598,24857.6639243336,1.0408527771313125,30196.004076590027,1.0856057764189624,31443.668195193095,1.0367466964011536,30783.393647540302,1.0389990213301377,30881.07282040506,1.024821931271268,29969.757819669845,1.0292066524466934,26757.432745640162,1.0347523883128569,25269.094295240826,1.0481613341654754,31484.79381218378,1.05971969535761,32587.52173920488,1.032274285117946,32333.276186284955,1.0291821433691746,32676.60827677548,1.020430530152928,30410.51821902983,1.02173890200504,25099.741524916033,1.042097943533639,24243.633718938607,1.0551071212052703,29784.1685629161,1.0740180768477028,22590.866545322508,1.1758137534827278,27824.315593773714,1.0282068073801323,29184.00821990621,1.0378712915364272,29375.37855302729,1.0292069460727618,25380.2497377808,1.0475760096180018
31517.679776618996,1.0177136359306567,27804.404339151653,1.036484425549649,26621.468350678086,1.0433742789368874,33132.80304835676,1.049530335302093,33776.15594456773,1.0409592656883166,33499.87176898528,1.0358318446969117,29509.605661497433,1.0551970319297124,30703.763488508826,1.0272497356275723,24662.538607147413,1.0778789833230873,26716.06549034501,1.0393732839381142,31892.206696218793,1.0681072763000434,32612.63657112884,1.038725056538672,32403.75951391553,1.0333562159035998,32549.63078851095,1.0217033877292545,32005.847248509363,1.0249886979268457,28825.244299353708,1.0332972596392913,27453.88062420691,1.0417018592847198,33498.14718267631,1.0483344599579225,34332.01180633427,1.0314441768501885,34253.6241742548,1.023922055084386,34380.347329618184,1.01827979630936,32076.511274103246,1.0185155991681305,27140.212190928276,1.0398259277735586,26567.799493152208,1.0483792370853091,31956.00843477189,1.06099784932096,24742.43102239324,1.1401688209198053,29700.195532962054,1.0275016761209734,30962.34594136802,1.0342973770600379,30820.26599792307,1.0265214066561634,26894.784235332227,1.0526786383597093
